,id,nome_carro,marca,modelo,preco_novo,custo_minimo,custo_maximo,idade_veiculo,km_dirigidos,tipo_vendedor,tipo_combustivel,tipo_transmissao,milhagem,motor,poder_maximo,assentos,preco_venda,ipva,km_por_ano,fabricacao
127,242,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.38.86-44.64 Lakh*,3886000.0,4464000.0,6,80000,particular,Diesel,Manual,12.55,2982,168.5,7,1755000,70200,13333.333333333334,2018
128,243,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,10,55000,distribuidora,Petrol,Manual,16.9,1497,100,5,350000,14000,5500.0,2014
129,244,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.03-13.41 Lakh*,803000.0,1341000.0,5,11000,distribuidora,Petrol,Manual,18.6,1197,81.83,5,575000,23000,2200.0,2019
130,246,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.81-6.29 Lakh*,381000.0,629000.0,4,17000,particular,Petrol,Manual,23.01,999,67,5,360000,14400,4250.0,2020
131,247,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.47-4.65 Lakh*,347000.0,465000.0,4,25000,particular,Petrol,Manual,24.7,796,47.3,5,275000,11000,6250.0,2020
132,248,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.71-7.74 Lakh*,471000.0,774000.0,5,33350,particular,Petrol,Manual,19.44,1198,67,7,320000,12800,6670.0,2019
133,250,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.48-6.57 Lakh*,648000.0,657000.0,6,62000,distribuidora,Petrol,Manual,18.9,1197,82,5,370000,14800,10333.333333333334,2018
134,252,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.62-9.95 Lakh*,662000.0,995000.0,12,59000,particular,Petrol,Manual,17.5,1298,85.8,5,275000,11000,4916.666666666667,2012
135,254,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,7,86113,distribuidora,Petrol,Manual,17.4,1497,117.3,5,550000,22000,12301.857142857143,2017
136,258,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.35-7.13 Lakh*,535000.0,713000.0,6,92537,particular,Petrol,Manual,20.51,998,67.04,5,272000,10880,15422.833333333334,2018
137,261,Honda City,Honda,City,New Car (On-Road Price) : Rs.13.13-17.45 Lakh*,1313000.0,1745000.0,8,70000,particular,Petrol,Manual,16.8,1497,116.3,5,545000,21800,8750.0,2016
138,263,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.70-12.78 Lakh*,770000.0,1278000.0,4,64000,distribuidora,Petrol,Manual,18.6,1197,81.83,5,480000,19200,16000.0,2020
139,264,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.21-19.61 Lakh*,1521000.0,1961000.0,4,93000,distribuidora,Diesel,Manual,15.4,1997,120,7,1060000,42400,23250.0,2020
140,265,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.47-4.66 Lakh*,347000.0,466000.0,8,26200,distribuidora,Petrol,Manual,22.74,796,47.3,5,235000,9400,3275.0,2016
141,266,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.75-10.35 Lakh*,675000.0,1035000.0,4,25000,particular,Petrol,Manual,21.4,1197,83.1,5,590000,23600,6250.0,2020
142,269,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.39.97-46.24 Lakh*,3997000.0,4624000.0,3,50000,distribuidora,Diesel,Automatic,12.9,2755,174.5,7,2950000,118000,16666.666666666668,2021
143,271,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.50-20.09 Lakh*,1550000.0,2009000.0,14,110000,particular,Diesel,Manual,13.5,2179,115,5,280000,11200,7857.142857142857,2010
144,272,Audi A4,Audi,A4,New Car (On-Road Price) : Rs.48.80-53.76 Lakh*,4880000.0,5376000.0,5,55000,distribuidora,Petrol,Automatic,17.84,1395,147.51,5,1851000,74040,11000.0,2019
145,273,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.80-17.01 Lakh*,1280000.0,1701000.0,3,25000,particular,Petrol,Manual,17.4,1497,117.3,5,750000,30000,8333.333333333334,2021
146,274,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.48-6.57 Lakh*,648000.0,657000.0,6,36000,distribuidora,Petrol,Manual,18.9,1197,81.86,5,400000,16000,6000.0,2018
147,276,Mahindra Thar,Mahindra,Thar,New Car (On-Road Price) : Rs.14.12-16.20 Lakh*,1412000.0,1620000.0,3,25000,particular,Diesel,Manual,16.55,2498,105,6,870000,34800,8333.333333333334,2021
148,277,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.43-5.78 Lakh*,343000.0,578000.0,3,30038,distribuidora,Petrol,Manual,25.17,799,53.3,5,295000,11800,10012.666666666666,2021
149,279,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.35-9.30 Lakh*,635000.0,930000.0,3,5000,particular,Petrol,Manual,21.21,1197,81.8,5,530000,21200,1666.6666666666667,2021
150,281,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.62-6.09 Lakh*,362000.0,609000.0,4,35000,particular,Petrol,Automatic,24.04,999,67,5,350000,14000,8750.0,2020
151,282,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.05-13.48 Lakh*,1005000.0,1348000.0,8,62000,distribuidora,Diesel,Manual,22.7,1498,89.84,5,470000,18800,7750.0,2016
152,283,Ford Aspire,Ford,Aspire,New Car (On-Road Price) : Rs.9.62-10.01 Lakh*,962000.0,1001000.0,6,42000,particular,Diesel,Manual,25.83,1498,99,5,390000,15600,7000.0,2018
153,285,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,6,80000,particular,Diesel,Manual,15.4,2179,120,7,920000,36800,13333.333333333334,2018
154,286,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.54-23.28 Lakh*,1654000.0,2328000.0,8,60000,particular,Diesel,Manual,15.1,2179,140,7,550000,22000,7500.0,2016
155,287,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.09-18.29 Lakh*,1309000.0,1829000.0,7,45000,particular,Diesel,Manual,22.32,1582,126.32,5,635000,25400,6428.571428571428,2017
156,288,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.54-23.28 Lakh*,1654000.0,2328000.0,4,50000,distribuidora,Diesel,Automatic,16,2179,140,7,1250000,50000,12500.0,2020
157,289,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.47-4.65 Lakh*,347000.0,465000.0,3,12000,particular,Petrol,Manual,24.7,796,47.3,5,300000,12000,4000.0,2021
158,290,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.80-17.01 Lakh*,1280000.0,1701000.0,3,12000,particular,Petrol,Automatic,18,1497,117.6,5,960000,38400,4000.0,2021
159,292,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.6.94-11.19 Lakh*,694000.0,1119000.0,10,63000,distribuidora,Petrol,Manual,16.47,1198,73.9,5,249000,9960,6300.0,2014
161,294,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.8.84-9.53 Lakh*,884000.0,953000.0,10,160800,particular,Diesel,Manual,20,1399,68,5,250000,10000,16080.0,2014
162,295,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.84-18.09 Lakh*,1284000.0,1809000.0,7,120000,particular,Diesel,Manual,22.32,1582,126.32,5,610000,24400,17142.85714285714,2017
163,297,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.14-13.79 Lakh*,1014000.0,1379000.0,5,78247,distribuidora,Diesel,Manual,21.7,1498,98.96,5,545000,21800,15649.4,2019
164,298,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.11.32-15.88 Lakh*,1132000.0,1588000.0,8,113000,particular,Diesel,Manual,22.32,1582,126.3,5,480000,19200,14125.0,2016
165,299,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.03-13.41 Lakh*,803000.0,1341000.0,7,52000,distribuidora,Petrol,Manual,18.6,1197,81.83,5,395000,15800,7428.571428571428,2017
166,301,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.81-7.16 Lakh*,681000.0,716000.0,4,90000,particular,Petrol,Manual,18.9,1197,82,5,470000,18800,22500.0,2020
167,308,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.36-7.12 Lakh*,536000.0,712000.0,7,21717,particular,Petrol,Manual,20.51,998,67.04,5,340000,13600,3102.4285714285716,2017
168,310,Honda City,Honda,City,New Car (On-Road Price) : Rs.13.13-17.45 Lakh*,1313000.0,1745000.0,4,50000,particular,Petrol,Manual,17.14,1497,117.6,5,1050000,42000,12500.0,2020
169,313,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.35-9.27 Lakh*,635000.0,927000.0,4,27876,distribuidora,Petrol,Manual,20.4,1197,81.8,5,491000,19640,6969.0,2020
170,314,Land Rover Rover,Land Rover,Rover,New Car (On-Road Price) : Rs.70.25-74.15 Lakh*,7025000.0,7415000.0,5,56000,distribuidora,Petrol,Automatic,12.63,1999,177,5,2890000,115600,11200.0,2019
171,316,Hyundai Venue,Hyundai,Venue,New Car (On-Road Price) : Rs.8.06-13.75 Lakh*,806000.0,1375000.0,2,5400,distribuidora,Petrol,Manual,18.27,998,118.35,5,985000,39400,2700.0,2022
173,321,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.51-10.96 Lakh*,851000.0,1096000.0,3,20000,distribuidora,Petrol,Automatic,17.1,1199,88.51,5,740000,29600,6666.666666666667,2021
174,323,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.04-8.98 Lakh*,604000.0,898000.0,8,34553,distribuidora,Petrol,Manual,22,1197,81.8,5,375000,15000,4319.125,2016
175,328,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,4,120000,particular,Diesel,Manual,15.4,1997,120,7,850000,34000,30000.0,2020
176,329,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.60-12.74 Lakh*,960000.0,1274000.0,8,90000,particular,Diesel,Manual,22.54,1396,88.76,5,285000,11400,11250.0,2016
177,331,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.12.32-20.80 Lakh*,1232000.0,2080000.0,4,80000,particular,Diesel,Manual,19.67,1582,126.2,5,1100000,44000,20000.0,2020
178,333,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.79-19.20 Lakh*,1479000.0,1920000.0,4,30000,particular,Diesel,Manual,15.4,1997,120,7,1080000,43200,7500.0,2020
179,334,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.00-16.49 Lakh*,1400000.0,1649000.0,7,66100,distribuidora,Diesel,Manual,26,1498,98.6,5,530000,21200,9442.857142857143,2017
180,336,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,4,42000,distribuidora,Diesel,Manual,15.4,1997,120,7,1025000,41000,10500.0,2020
181,337,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.97-13.46 Lakh*,797000.0,1346000.0,4,55000,particular,Petrol,Manual,18.6,1197,81.83,5,650000,26000,13750.0,2020
182,339,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.81-10.54 Lakh*,681000.0,1054000.0,2,5000,particular,Petrol,Automatic,21.4,1197,83.1,5,686000,27440,2500.0,2022
183,340,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.32-4.49 Lakh*,332000.0,449000.0,5,50000,particular,Petrol,Manual,22.74,796,47.3,5,200000,8000,10000.0,2019
184,341,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.53-9.95 Lakh*,653000.0,995000.0,11,44000,distribuidora,Petrol,Manual,19.1,1197,85.8,5,250000,10000,4000.0,2013
185,343,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.10.54-16.52 Lakh*,1054000.0,1652000.0,5,55000,distribuidora,Petrol,Manual,17.01,1591,121.3,5,650000,26000,11000.0,2019
186,345,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.93-10.63 Lakh*,693000.0,1063000.0,4,30000,particular,Petrol,Manual,21.4,1197,83.1,5,620000,24800,7500.0,2020
187,346,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.9.53-14.63 Lakh*,953000.0,1463000.0,8,50000,particular,Petrol,Manual,17.01,1591,121.3,5,510000,20400,6250.0,2016
188,347,Maruti Eeco,Maruti,Eeco,New Car (On-Road Price) : Rs.4.63-5.09 Lakh*,463000.0,509000.0,8,20000,particular,Petrol,Manual,15.37,1196,73,5,375000,15000,2500.0,2016
189,349,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.74-10.04 Lakh*,674000.0,1004000.0,4,19843,concessionaria,Petrol,Automatic,21.21,1197,81.8,5,620000,24800,4960.75,2020
190,351,Ford Endeavour,Ford,Endeavour,New Car (On-Road Price) : Rs.35.00-41.93 Lakh*,3500000.0,4193000.0,10,30000,particular,Diesel,Automatic,11.4,2953,153.86,7,950000,38000,3000.0,2014
191,352,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.19.90-29.90 Lakh*,1990000.0,2990000.0,4,52300,distribuidora,Diesel,Manual,13.68,2393,147.51,7,1450000,58000,13075.0,2020
192,353,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.24-16.17 Lakh*,1224000.0,1617000.0,5,40000,particular,Petrol,Automatic,18,1497,117.3,5,845000,33800,8000.0,2019
193,355,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.04-9.90 Lakh*,704000.0,990000.0,6,59000,distribuidora,Petrol,Manual,18,1198,86.7,5,395000,15800,9833.333333333334,2018
194,356,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.99-7.35 Lakh*,699000.0,735000.0,3,40000,particular,Petrol,Manual,18.9,1197,81.86,5,450000,18000,13333.333333333334,2021
195,358,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.48-6.57 Lakh*,648000.0,657000.0,8,61000,distribuidora,Petrol,Manual,18.9,1197,82,5,325000,13000,7625.0,2016
196,360,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.54-23.28 Lakh*,1654000.0,2328000.0,8,63000,distribuidora,Diesel,Manual,15.1,2179,140,7,650000,26000,7875.0,2016
197,361,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,New Car (On-Road Price) : Rs.72.29-1.72 Cr*,722900000.0,17200000.0,9,58000,distribuidora,Petrol,Manual,12.3,1796,185,5,1250000,50000,6444.444444444444,2015
198,367,Land Rover Rover,Land Rover,Rover,New Car (On-Road Price) : Rs.67.94-72.54 Lakh*,6794000.0,7254000.0,3,13000,distribuidora,Petrol,Automatic,12.19,1997,237.36,4,7000000,280000,4333.333333333333,2021
199,368,Mini Cooper,Mini,Cooper,New Car (On-Road Price) : Rs.39.82-54.03 Lakh*,3982000.0,5403000.0,9,67000,distribuidora,Petrol,Automatic,17.33,1998,189.08,4,1325000,53000,7444.444444444444,2015
200,370,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.8.62-9.29 Lakh*,862000.0,929000.0,9,68000,distribuidora,Diesel,Manual,20,1399,68.05,5,169000,6760,7555.555555555556,2015
201,372,Audi Q7,Audi,Q7,New Car (On-Road Price) : Rs.80.60 Lakh*,8060000.0,8060000.0,9,98000,distribuidora,Diesel,Automatic,12.07,2967,241.4,7,2000000,80000,10888.888888888889,2015
202,374,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.16-6.94 Lakh*,516000.0,694000.0,3,80000,particular,Petrol,Automatic,20.51,998,67,5,400000,16000,26666.666666666668,2021
203,375,Hyundai Santro,Hyundai,Santro,New Car (On-Road Price) : Rs.5.40-7.40 Lakh*,540000.0,740000.0,1,1000,distribuidora,Petrol,Automatic,20.3,1086,68,5,565000,22600,1000.0,2023
204,377,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.19-19.71 Lakh*,1519000.0,1971000.0,11,67900,distribuidora,Diesel,Manual,12.05,2179,120,7,300000,12000,6172.727272727273,2013
205,379,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,6,40000,distribuidora,Diesel,Manual,15.4,1997,120,7,1051000,42040,6666.666666666667,2018
206,381,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.81-6.29 Lakh*,381000.0,629000.0,3,25000,particular,Petrol,Automatic,24.04,999,67,5,370000,14800,8333.333333333334,2021
207,382,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.16-6.88 Lakh*,516000.0,688000.0,15,70000,particular,Petrol,Manual,18.9,998,67.1,5,200000,8000,4666.666666666667,2009
208,384,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,3,39000,distribuidora,Diesel,Manual,16.36,2179,140,7,1290000,51600,13000.0,2021
209,386,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.09-18.29 Lakh*,1309000.0,1829000.0,9,61000,distribuidora,Diesel,Manual,22.32,1582,126.3,5,420000,16800,6777.777777777777,2015
210,387,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.04-8.98 Lakh*,604000.0,898000.0,4,5743,concessionaria,Petrol,Manual,20.4,1197,83.11,5,500000,20000,1435.75,2020
211,392,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.88-7.95 Lakh*,488000.0,795000.0,4,15000,particular,Petrol,Manual,19.44,1198,67,7,500000,20000,3750.0,2020
212,396,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.45-23.44 Lakh*,1645000.0,2344000.0,6,100000,particular,Diesel,Manual,15.1,2179,140,7,650000,26000,16666.666666666668,2018
213,397,BMW Z4,BMW,Z4,New Car (On-Road Price) : Rs.77.06-94.14 Lakh*,7706000.0,9414000.0,1,2000,distribuidora,Petrol,Automatic,11.29,2998,335,2,8250000,330000,2000.0,2023
214,398,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.16-6.94 Lakh*,516000.0,694000.0,1,10000,particular,Petrol,Manual,20.52,1197,81.8,5,500000,20000,10000.0,2023
215,402,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.36-7.12 Lakh*,536000.0,712000.0,7,30000,particular,Petrol,Manual,20.51,998,67.06,5,325000,13000,4285.714285714285,2017
216,403,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,7,63000,distribuidora,Petrol,Manual,17.8,1497,117.3,5,435000,17400,9000.0,2017
217,405,Land Rover Rover,Land Rover,Rover,New Car (On-Road Price) : Rs.86.07-1.00 Cr*,860700000.0,10000000.0,3,25000,particular,Petrol,Automatic,9.17,2995,335.25,7,6200000,248000,8333.333333333334,2021
218,406,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,4,32226,distribuidora,Petrol,Manual,17.8,1497,117.3,5,755000,30200,8056.5,2020
219,414,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.94-6.43 Lakh*,394000.0,643000.0,3,15000,particular,Petrol,Automatic,24.04,999,67,5,310000,12400,5000.0,2021
220,416,BMW 6,BMW,6,New Car (On-Road Price) : Rs.78.37 Lakh*,7837000.0,7837000.0,3,30000,particular,Petrol,Automatic,14.28,1998,254.7,4,5500000,220000,10000.0,2021
221,419,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.44-7.25 Lakh*,544000.0,725000.0,2,30000,particular,Petrol,Manual,20.52,1197,81.8,5,500000,20000,15000.0,2022
222,421,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.50-20.09 Lakh*,1550000.0,2009000.0,5,35000,particular,Diesel,Automatic,15.4,2179,120,7,1450000,58000,7000.0,2019
223,422,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.80-19.19 Lakh*,1480000.0,1919000.0,8,140000,particular,Diesel,Manual,12.05,2179,120,8,530000,21200,17500.0,2016
224,423,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.14-13.79 Lakh*,1014000.0,1379000.0,7,65597,concessionaria,Diesel,Manual,22.7,1498,89.84,5,575000,23000,9371.0,2017
225,424,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.97-13.46 Lakh*,797000.0,1346000.0,4,35000,particular,Petrol,Manual,18.6,1197,81.83,5,550000,22000,8750.0,2020
226,426,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.81-10.54 Lakh*,681000.0,1054000.0,1,7124,particular,Petrol,Manual,21.01,1197,81.8,5,643000,25720,7124.0,2023
227,427,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.19-13.02 Lakh*,919000.0,1302000.0,2,15000,particular,Petrol,Manual,18.1,999,123.24,5,1000000,40000,7500.0,2022
228,430,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.74-7.09 Lakh*,674000.0,709000.0,5,34000,particular,Petrol,Manual,18.9,1197,82,5,550000,22000,6800.0,2019
230,434,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.00-16.49 Lakh*,1400000.0,1649000.0,7,77000,distribuidora,Diesel,Manual,26,1498,98.6,5,525000,21000,11000.0,2017
231,435,Datsun GO,Datsun,GO,New Car (On-Road Price) : Rs.4.88-7.95 Lakh*,488000.0,795000.0,4,15000,particular,Petrol,Manual,19.44,1198,67,7,469000,18760,3750.0,2020
232,437,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.53-4.73 Lakh*,353000.0,473000.0,8,120000,particular,Petrol,Manual,22.74,796,47.3,5,200000,8000,15000.0,2016
233,438,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.46-5.88 Lakh*,346000.0,588000.0,2,2500,particular,Petrol,Manual,23.01,999,67,5,400000,16000,1250.0,2022
234,440,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.4.98-6.25 Lakh*,498000.0,625000.0,5,46500,particular,Petrol,Manual,23.1,998,67.04,5,340000,13600,9300.0,2019
235,444,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.51.30-64.08 Lakh*,5130000.0,6408000.0,10,45000,distribuidora,Diesel,Automatic,14.94,2143,204,5,775000,31000,4500.0,2014
236,447,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,6,28000,distribuidora,Petrol,Automatic,18,1497,117.3,5,670000,26800,4666.666666666667,2018
237,448,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.45-23.44 Lakh*,1645000.0,2344000.0,3,50000,particular,Diesel,Manual,16,2179,140,7,1050000,42000,16666.666666666668,2021
238,450,BMW X5,BMW,X5,New Car (On-Road Price) : Rs.83.78-95.29 Lakh*,8378000.0,9529000.0,2,19000,particular,Diesel,Automatic,13.38,2993,265,5,7900000,316000,9500.0,2022
239,451,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,10,55000,distribuidora,Petrol,Manual,17,1497,118,5,360000,14400,5500.0,2014
240,452,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.8.46-9.12 Lakh*,846000.0,912000.0,4,53000,particular,Diesel,Manual,25.83,1498,99,5,400000,16000,13250.0,2020
241,453,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.19-17.18 Lakh*,1219000.0,1718000.0,7,89000,distribuidora,Diesel,Manual,22.32,1582,126.32,5,470000,18800,12714.285714285714,2017
242,454,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.41-4.57 Lakh*,341000.0,457000.0,3,22000,particular,Petrol,Manual,24.7,796,47.3,5,304000,12160,7333.333333333333,2021
243,456,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.35-17.00 Lakh*,1435000.0,1700000.0,7,69000,distribuidora,Diesel,Manual,26,1498,98.6,5,490000,19600,9857.142857142857,2017
244,457,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.10-19.92 Lakh*,1510000.0,1992000.0,5,155000,particular,Diesel,Manual,15.4,1997,120,7,864000,34560,31000.0,2019
245,458,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.54-23.28 Lakh*,1654000.0,2328000.0,8,85000,distribuidora,Diesel,Manual,16,2179,140,7,480000,19200,10625.0,2016
246,460,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.26-7.01 Lakh*,526000.0,701000.0,2,3600,distribuidora,Petrol,Automatic,20.52,1197,81.8,5,575000,23000,1800.0,2022
247,462,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.81-10.54 Lakh*,681000.0,1054000.0,2,5000,particular,Petrol,Automatic,21.4,1197,83.1,5,686000,27440,2500.0,2022
248,468,MG Hector,MG,Hector,New Car (On-Road Price) : Rs.16.99-21.75 Lakh*,1699000.0,2175000.0,2,28000,distribuidora,Diesel,Manual,17.41,1956,167.68,5,1699000,67960,14000.0,2022
249,471,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.81-10.54 Lakh*,681000.0,1054000.0,3,10000,particular,Petrol,Automatic,21.4,1197,83.1,5,680000,27200,3333.3333333333335,2021
250,472,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.39.97-46.24 Lakh*,3997000.0,4624000.0,11,200000,particular,Diesel,Manual,11.5,2982,171,7,1200000,48000,18181.81818181818,2013
251,474,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.19-13.13 Lakh*,919000.0,1313000.0,2,22346,distribuidora,Petrol,Manual,17,1497,121.36,5,955000,38200,11173.0,2022
